invoice_no,order_sales,order_items,unique_products,customer_id,country,invoice_date
531491,528.96,112,9,15694.0,United Kingdom,2010-11-08 15:11:00
531492,165.20000000000002,56,1,15255.0,United Kingdom,2010-11-08 15:12:00
531493,474.33,415,60,17984.0,United Kingdom,2010-11-08 15:12:00
531494,75.0,120,2,16420.0,United Kingdom,2010-11-08 15:15:00
531495,381.77000000000004,223,27,15390.0,Canada,2010-11-08 15:19:00
531496,440.93,240,88,13738.0,United Kingdom,2010-11-08 15:23:00
531506,1293.59,837,60,12472.0,Germany,2010-11-08 15:34:00
531507,93.45,110,8,16018.0,United Kingdom,2010-11-08 15:36:00
531508,1041.98,398,39,14016.0,EIRE,2010-11-08 15:42:00
531509,340.02,150,9,17588.0,United Kingdom,2010-11-08 15:45:00
531510,363.40000000000003,104,15,15441.0,United Kingdom,2010-11-08 15:50:00
531511,105.30000000000001,30,3,15617.0,United Kingdom,2010-11-08 16:07:00
531512,183.9,98,10,17548.0,United Kingdom,2010-11-08 16:19:00
531513,550.84,217,85,18098.0,United Kingdom,2010-11-08 16:31:00
531515,1786.02,68,2,18102.0,United Kingdom,2010-11-08 16:44:00
531543,212.78,145,54,13691.0,United Kingdom,2010-11-08 17:34:00
531544,2807.9,4020,14,17381.0,United Kingdom,2010-11-09 07:56:00
531545,443.64,196,6,14275.0,United Kingdom,2010-11-09 08:24:00
531547,100.35,5,2,15635.0,United Kingdom,2010-11-09 08:58:00
531548,126.72,84,3,16387.0,United Kingdom,2010-11-09 09:02:00
531549,1.1,2,2,14275.0,United Kingdom,2010-11-09 09:06:00
531550,138.8,63,7,14114.0,United Kingdom,2010-11-09 09:13:00
531551,410.9,230,16,15602.0,United Kingdom,2010-11-09 09:16:00
531552,317.95,79,9,14626.0,United Kingdom,2010-11-09 09:23:00
531553,382.5,164,22,16503.0,United Kingdom,2010-11-09 09:34:00
531554,43.5,42,3,16381.0,United Kingdom,2010-11-09 09:56:00
531556,405.44,272,4,13408.0,United Kingdom,2010-11-09 10:01:00
531558,1115.46,230,12,14258.0,United Kingdom,2010-11-09 10:07:00
531559,102.0,12,1,14258.0,United Kingdom,2010-11-09 10:08:00
531560,29.09,25,6,12748.0,United Kingdom,2010-11-09 10:08:00
531561,4098.96,2232,8,12454.0,Spain,2010-11-09 10:09:00
531562,307.67,325,26,16170.0,United Kingdom,2010-11-09 10:13:00
531564,229.5,100,15,17476.0,United Kingdom,2010-11-09 10:21:00
531566,304.56,258,15,14902.0,United Kingdom,2010-11-09 10:29:00
531567,358.40000000000003,102,18,14867.0,United Kingdom,2010-11-09 10:31:00
531568,819.35,332,45,12681.0,France,2010-11-09 10:31:00
531570,227.4,244,16,12841.0,United Kingdom,2010-11-09 10:35:00
531571,314.75,149,12,14496.0,United Kingdom,2010-11-09 10:38:00
531572,366.0,120,2,16013.0,United Kingdom,2010-11-09 10:42:00
531573,330.0,200,1,16684.0,United Kingdom,2010-11-09 10:42:00
531574,204.0,80,1,12913.0,United Kingdom,2010-11-09 10:44:00
531575,366.0,120,2,16013.0,United Kingdom,2010-11-09 10:46:00
531577,576.0,800,3,16013.0,United Kingdom,2010-11-09 10:48:00
531578,712.32,672,1,16013.0,United Kingdom,2010-11-09 10:50:00
531579,10.9,4,4,14610.0,United Kingdom,2010-11-09 10:58:00
531580,356.07,237,47,17811.0,United Kingdom,2010-11-09 10:59:00
531581,748.73,441,19,14482.0,United Kingdom,2010-11-09 11:06:00
531582,193.6,100,7,15011.0,United Kingdom,2010-11-09 11:10:00
531584,76.32000000000001,72,1,14482.0,United Kingdom,2010-11-09 11:10:00
531586,677.96,708,14,15159.0,United Kingdom,2010-11-09 11:11:00
531641,1060.2,544,11,17044.0,United Kingdom,2010-11-09 11:31:00
531672,385.9,204,43,14467.0,United Kingdom,2010-11-09 11:41:00
531724,201.05,122,35,16393.0,United Kingdom,2010-11-09 12:04:00
531726,465.4,194,52,17274.0,United Kingdom,2010-11-09 12:06:00
531727,375.45,169,18,16477.0,United Kingdom,2010-11-09 12:07:00
531728,596.79,447,69,16223.0,United Kingdom,2010-11-09 12:07:00
531729,180.48,72,7,12907.0,United Kingdom,2010-11-09 12:08:00
531730,288.39,154,16,12849.0,United Kingdom,2010-11-09 12:10:00
531731,667.54,356,36,14817.0,United Kingdom,2010-11-09 12:15:00
531732,714.82,186,31,15394.0,United Kingdom,2010-11-09 12:26:00
531733,1729.23,684,26,17428.0,United Kingdom,2010-11-09 12:27:00
531734,235.7,96,27,15719.0,United Kingdom,2010-11-09 12:27:00
531735,49.95,1,1,17428.0,United Kingdom,2010-11-09 12:28:00
531736,443.1,297,24,14243.0,United Kingdom,2010-11-09 12:29:00
531737,141.7,38,15,15044.0,United Kingdom,2010-11-09 12:36:00
531738,181.72,84,40,16960.0,United Kingdom,2010-11-09 12:39:00
531739,172.48,70,37,17081.0,United Kingdom,2010-11-09 12:44:00
531740,31.5,75,1,15984.0,United Kingdom,2010-11-09 12:47:00
531741,1119.16,470,42,12682.0,France,2010-11-09 12:48:00
531742,115.35,103,21,17208.0,United Kingdom,2010-11-09 12:50:00
531744,102.6,20,4,17467.0,United Kingdom,2010-11-09 12:58:00
531745,1915.4,966,52,16684.0,United Kingdom,2010-11-09 12:58:00
531746,231.95,97,51,14527.0,United Kingdom,2010-11-09 13:00:00
531747,234.85,117,21,16458.0,United Kingdom,2010-11-09 13:02:00
531748,329.6,9,2,14156.0,EIRE,2010-11-09 13:03:00
531750,280.28,143,51,15325.0,United Kingdom,2010-11-09 13:06:00
531753,193.38,235,30,15325.0,United Kingdom,2010-11-09 13:14:00
531754,135.7,28,9,16977.0,United Kingdom,2010-11-09 13:17:00
531756,171.71,108,23,17983.0,United Kingdom,2010-11-09 13:23:00
531759,236.81,116,30,16740.0,United Kingdom,2010-11-09 13:34:00
531760,830.8000000000001,326,18,13327.0,United Kingdom,2010-11-09 13:36:00
531761,93.45,27,5,17726.0,United Kingdom,2010-11-09 13:37:00
531762,894.38,754,10,17307.0,United Kingdom,2010-11-09 13:40:00
531763,1002.88,613,55,17878.0,United Kingdom,2010-11-09 13:50:00
531764,30.0,24,1,17878.0,United Kingdom,2010-11-09 13:52:00
531766,341.0,94,9,16365.0,United Kingdom,2010-11-09 13:59:00
531767,424.13,229,50,17841.0,United Kingdom,2010-11-09 14:04:00
531768,161.97,128,69,14170.0,United Kingdom,2010-11-09 14:06:00
531769,260.61,138,14,16400.0,United Kingdom,2010-11-09 14:11:00
531770,273.85,104,39,14452.0,United Kingdom,2010-11-09 14:13:00
531771,440.02,330,24,17738.0,United Kingdom,2010-11-09 14:24:00
531772,268.93,149,37,17797.0,United Kingdom,2010-11-09 14:33:00
531773,809.71,537,38,15678.0,United Kingdom,2010-11-09 14:38:00
531774,1036.2,648,49,13715.0,United Kingdom,2010-11-09 14:41:00
531776,1379.68,970,78,14911.0,EIRE,2010-11-09 14:42:00
531777,297.0,60,1,14062.0,United Kingdom,2010-11-09 14:43:00
531778,180.6,41,5,12437.0,France,2010-11-09 14:45:00
531779,246.44,289,9,12437.0,France,2010-11-09 14:46:00
531782,380.86,244,87,16021.0,United Kingdom,2010-11-09 14:48:00
531785,499.45000000000005,309,9,17560.0,United Kingdom,2010-11-09 14:49:00
531789,306.9,147,36,15570.0,United Kingdom,2010-11-09 15:07:00
531791,916.0500000000001,405,35,14841.0,United Kingdom,2010-11-09 15:11:00
531792,1384.88,586,126,14899.0,United Kingdom,2010-11-09 15:20:00
531799,3119.0,1376,27,13093.0,United Kingdom,2010-11-09 15:39:00
531800,654.66,344,40,15281.0,United Kingdom,2010-11-09 15:45:00
531802,29.700000000000003,6,1,12748.0,United Kingdom,2010-11-09 15:49:00
531803,115.66,108,14,14077.0,United Kingdom,2010-11-09 16:01:00
531804,481.39,256,76,14535.0,United Kingdom,2010-11-09 16:03:00
531805,260.29,122,33,16011.0,United Kingdom,2010-11-09 16:08:00
531806,125.05,46,20,17757.0,United Kingdom,2010-11-09 16:10:00
531808,136.25,73,22,17807.0,United Kingdom,2010-11-09 16:21:00
531809,653.1,310,19,13851.0,United Kingdom,2010-11-09 16:27:00
531812,267.59,265,18,16218.0,United Kingdom,2010-11-09 16:39:00
531814,18.9,90,1,14344.0,United Kingdom,2010-11-09 16:48:00
531815,201.42999999999998,55,10,14217.0,United Kingdom,2010-11-09 16:51:00
531816,319.92,456,3,15027.0,United Kingdom,2010-11-09 16:53:00
531818,339.94,1500,29,13069.0,United Kingdom,2010-11-09 17:05:00
531819,197.64,48,7,17363.0,United Kingdom,2010-11-09 17:11:00
531820,231.34,70,14,17374.0,United Kingdom,2010-11-09 17:14:00
531824,351.90000000000003,140,17,12782.0,Portugal,2010-11-09 17:37:00
531825,831.36,623,46,16571.0,United Kingdom,2010-11-09 17:41:00
531826,217.39999999999998,196,14,13721.0,United Kingdom,2010-11-09 17:59:00
531827,432.02,208,12,13599.0,United Kingdom,2010-11-09 18:03:00
531829,88.0,32,1,13599.0,United Kingdom,2010-11-09 18:06:00
531831,498.0,252,15,17017.0,United Kingdom,2010-11-09 18:29:00
531832,50.400000000000006,24,2,17017.0,United Kingdom,2010-11-09 18:29:00
531833,167.4,52,2,12971.0,United Kingdom,2010-11-09 18:30:00
531834,221.75,101,11,13506.0,United Kingdom,2010-11-09 18:58:00
531835,141.12,96,4,14515.0,United Kingdom,2010-11-09 19:21:00
531836,167.85,43,10,12982.0,United Kingdom,2010-11-10 08:50:00
531837,3525.52,1520,16,13777.0,United Kingdom,2010-11-10 08:56:00
531838,497.0,388,4,13777.0,United Kingdom,2010-11-10 08:57:00
531839,1402.8000000000002,600,2,13777.0,United Kingdom,2010-11-10 08:58:00
531840,1196.48,352,3,13777.0,United Kingdom,2010-11-10 08:59:00
531842,942.8,515,32,17082.0,United Kingdom,2010-11-10 09:19:00
531844,397.59999999999997,208,4,13809.0,Cyprus,2010-11-10 09:35:00
531849,308.5,178,9,16190.0,United Kingdom,2010-11-10 09:43:00
531851,310.18,227,22,14365.0,United Kingdom,2010-11-10 09:52:00
531852,338.5,84,14,13945.0,United Kingdom,2010-11-10 10:00:00
531853,197.31,145,11,12927.0,United Kingdom,2010-11-10 10:02:00
531854,113.15,35,17,17894.0,United Kingdom,2010-11-10 10:13:00
531855,237.6,56,4,17101.0,United Kingdom,2010-11-10 10:15:00
531856,19.95,1,1,17894.0,United Kingdom,2010-11-10 10:17:00
531857,500.41,223,29,17644.0,United Kingdom,2010-11-10 10:18:00
531861,2287.2599999999998,1285,28,17511.0,United Kingdom,2010-11-10 10:45:00
531863,194.95,107,61,13671.0,United Kingdom,2010-11-10 10:50:00
531864,195.0,52,6,16183.0,United Kingdom,2010-11-10 11:12:00
531865,201.3,135,20,14585.0,United Kingdom,2010-11-10 11:25:00
531866,18122.17,3976,13,18102.0,United Kingdom,2010-11-10 11:28:00
531867,1061.8400000000001,410,4,18102.0,United Kingdom,2010-11-10 11:30:00
531868,154.95,103,13,16034.0,United Kingdom,2010-11-10 11:32:00
531869,892.1500000000001,763,45,16358.0,United Kingdom,2010-11-10 11:36:00
531870,1963.1999999999998,1624,3,12931.0,United Kingdom,2010-11-10 11:37:00
531872,360.0,500,1,12931.0,United Kingdom,2010-11-10 11:38:00
531875,330.35,509,23,14725.0,United Kingdom,2010-11-10 11:47:00
531881,264.0,112,4,15197.0,United Kingdom,2010-11-10 11:55:00
531894,467.8,204,16,13767.0,United Kingdom,2010-11-10 12:01:00
531897,63.6,8,2,13767.0,United Kingdom,2010-11-10 12:02:00
531900,248.09,128,54,15031.0,United Kingdom,2010-11-10 12:03:00
531903,644.89,291,29,13632.0,United Kingdom,2010-11-10 12:03:00
531910,1003.61,484,30,13078.0,United Kingdom,2010-11-10 12:06:00
531915,80.28,88,7,15131.0,United Kingdom,2010-11-10 12:07:00
531918,57.4,4,3,15527.0,United Kingdom,2010-11-10 12:08:00
531922,763.92,470,135,17974.0,United Kingdom,2010-11-10 12:09:00
531935,518.6500000000001,143,13,15527.0,United Kingdom,2010-11-10 12:13:00
531945,305.54,194,15,12997.0,United Kingdom,2010-11-10 12:16:00
531947,520.74,188,49,14390.0,United Kingdom,2010-11-10 12:16:00
531950,765.0,100,1,12823.0,United Kingdom,2010-11-10 12:19:00
531951,190.8,76,20,14577.0,United Kingdom,2010-11-10 12:19:00
531957,765.0,100,1,12823.0,United Kingdom,2010-11-10 12:20:00
531960,978.23,694,53,12876.0,Belgium,2010-11-10 12:21:00
531963,382.5,50,1,12823.0,United Kingdom,2010-11-10 12:22:00
531971,1121.14,434,50,13464.0,United Kingdom,2010-11-10 12:24:00
531972,75.0,40,2,15691.0,United Kingdom,2010-11-10 12:26:00
531976,117.0,60,5,14191.0,United Kingdom,2010-11-10 12:27:00
531985,809.58,825,9,14676.0,United Kingdom,2010-11-10 12:32:00
532004,694.2,428,45,14177.0,United Kingdom,2010-11-10 12:38:00
532010,504.56,254,105,17321.0,United Kingdom,2010-11-10 12:42:00
532011,61.800000000000004,20,4,15890.0,United Kingdom,2010-11-10 12:44:00
532012,159.9,2,1,15890.0,United Kingdom,2010-11-10 12:45:00
532013,27.0,4,1,15890.0,United Kingdom,2010-11-10 12:46:00
532016,175.9,121,26,17756.0,United Kingdom,2010-11-10 12:54:00
532017,39.45,9,5,17321.0,United Kingdom,2010-11-10 12:56:00
532018,431.85,299,13,16008.0,United Kingdom,2010-11-10 13:03:00
532019,389.5,159,21,12662.0,Germany,2010-11-10 13:08:00
532020,426.1,252,29,15311.0,United Kingdom,2010-11-10 13:08:00
532021,239.08,87,22,16208.0,United Kingdom,2010-11-10 13:09:00
532022,346.41,187,9,16679.0,United Kingdom,2010-11-10 13:11:00
532023,200.57999999999998,135,41,14963.0,United Kingdom,2010-11-10 13:13:00
532024,238.44,100,13,15953.0,United Kingdom,2010-11-10 13:17:00
532025,126.3,38,11,16868.0,United Kingdom,2010-11-10 13:17:00
532026,369.95,119,15,12422.0,Switzerland,2010-11-10 13:19:00
532028,183.6,72,1,17511.0,United Kingdom,2010-11-10 13:21:00
532029,213.62,246,3,17511.0,United Kingdom,2010-11-10 13:23:00
532030,178.99,80,13,14399.0,United Kingdom,2010-11-10 13:23:00
532032,400.8,240,3,13941.0,United Kingdom,2010-11-10 13:25:00
532033,265.46,148,26,15031.0,United Kingdom,2010-11-10 13:28:00
532034,206.01,78,41,15001.0,United Kingdom,2010-11-10 13:31:00
532035,60.48,288,1,17511.0,United Kingdom,2010-11-10 13:31:00
532036,134.25,43,5,14615.0,United Kingdom,2010-11-10 13:36:00
532037,210.15,89,10,16119.0,United Kingdom,2010-11-10 13:40:00
532038,345.0,96,28,17515.0,United Kingdom,2010-11-10 13:47:00
532039,502.08000000000004,288,6,13183.0,United Kingdom,2010-11-10 13:49:00
532040,24.849999999999998,3,3,15001.0,United Kingdom,2010-11-10 13:51:00
532042,430.16,186,34,15551.0,United Kingdom,2010-11-10 14:03:00
532043,32.8,4,2,15551.0,United Kingdom,2010-11-10 14:04:00
532044,196.36,106,38,14606.0,United Kingdom,2010-11-10 14:05:00
532045,96.36,28,1,16827.0,United Kingdom,2010-11-10 14:05:00
532046,566.4000000000001,192,1,15971.0,United Kingdom,2010-11-10 14:06:00
532047,419.7000000000001,6,1,13096.0,United Kingdom,2010-11-10 14:08:00
532048,849.72,512,27,16422.0,United Kingdom,2010-11-10 14:11:00
532049,562.3199999999999,524,8,16422.0,United Kingdom,2010-11-10 14:12:00
532050,243.3,209,17,14911.0,EIRE,2010-11-10 14:14:00
532051,609.58,313,31,14911.0,EIRE,2010-11-10 14:16:00
532052,481.84000000000003,252,23,14422.0,United Kingdom,2010-11-10 14:20:00
532053,329.64,204,3,18220.0,United Kingdom,2010-11-10 14:22:00
532054,580.0,400,1,12931.0,United Kingdom,2010-11-10 14:24:00
532055,821.06,816,122,15529.0,United Kingdom,2010-11-10 14:26:00
532056,1445.69,463,49,12739.0,United Arab Emirates,2010-11-10 14:27:00
532057,161.21,137,31,15028.0,United Kingdom,2010-11-10 14:32:00
532058,339.0,184,21,14205.0,United Kingdom,2010-11-10 14:34:00
532059,245.76,304,25,15646.0,United Kingdom,2010-11-10 14:37:00
532060,269.1,114,12,14205.0,United Kingdom,2010-11-10 14:37:00
532061,316.2,108,4,17695.0,United Kingdom,2010-11-10 14:44:00
532062,240.60000000000002,132,6,17288.0,United Kingdom,2010-11-10 14:44:00
532068,183.47,114,46,12855.0,United Kingdom,2010-11-10 14:54:00
532074,7.95,1,1,12855.0,United Kingdom,2010-11-10 14:58:00
532076,635.13,347,73,17338.0,United Kingdom,2010-11-10 15:00:00
532081,115.95,47,8,15960.0,United Kingdom,2010-11-10 15:09:00
532082,9.95,1,1,17961.0,United Kingdom,2010-11-10 15:13:00
532083,1415.44,736,93,13735.0,United Kingdom,2010-11-10 15:16:00
532084,70.80000000000001,24,2,13915.0,United Kingdom,2010-11-10 15:17:00
532085,1063.94,490,15,14031.0,United Kingdom,2010-11-10 15:20:00
532087,1176.65,597,70,13735.0,United Kingdom,2010-11-10 15:32:00
532088,358.25,89,10,12583.0,France,2010-11-10 15:34:00
532089,246.21,141,18,16221.0,United Kingdom,2010-11-10 15:38:00
532090,381.09000000000003,142,44,17903.0,United Kingdom,2010-11-10 15:39:00
532091,321.7,187,29,17218.0,United Kingdom,2010-11-10 15:41:00
532092,307.55,149,20,18280.0,United Kingdom,2010-11-10 15:51:00
532093,275.8,176,4,15368.0,United Kingdom,2010-11-10 15:52:00
532094,52.4,8,2,13252.0,United Kingdom,2010-11-10 16:00:00
532095,265.27,132,42,14651.0,United Kingdom,2010-11-10 16:05:00
532096,106.77,43,26,15276.0,United Kingdom,2010-11-10 16:06:00
532097,5.95,1,1,15276.0,United Kingdom,2010-11-10 16:07:00
532099,1.95,1,1,15031.0,United Kingdom,2010-11-10 16:14:00
532100,365.28,192,3,13750.0,United Kingdom,2010-11-10 16:15:00
532101,163.46,184,31,17350.0,United Kingdom,2010-11-10 16:15:00
532103,323.8,100,9,13418.0,United Kingdom,2010-11-10 16:21:00
532104,166.6,94,9,13202.0,United Kingdom,2010-11-10 16:24:00
532105,309.75,141,18,17521.0,United Kingdom,2010-11-10 16:25:00
532106,508.63,373,27,16094.0,United Kingdom,2010-11-10 16:26:00
532107,724.58,372,29,17293.0,United Kingdom,2010-11-10 16:31:00
532108,16.95,1,1,12748.0,United Kingdom,2010-11-10 16:38:00
532109,1248.42,370,31,12666.0,Israel,2010-11-10 16:40:00
532113,163.8,36,28,16662.0,United Kingdom,2010-11-10 16:56:00
532114,379.96,452,51,14030.0,United Kingdom,2010-11-10 17:39:00
532115,51.84,72,1,16786.0,United Kingdom,2010-11-11 08:25:00
532116,595.5,150,12,14440.0,United Kingdom,2010-11-11 08:26:00
532117,89.69999999999999,6,1,14440.0,United Kingdom,2010-11-11 08:27:00
532118,308.8,312,3,17930.0,United Kingdom,2010-11-11 08:29:00
532119,392.88,456,4,13199.0,United Kingdom,2010-11-11 09:02:00
532120,502.52,300,31,15138.0,United Kingdom,2010-11-11 09:16:00
532121,135.3,78,5,17572.0,United Kingdom,2010-11-11 09:32:00
532122,308.24,286,14,13590.0,United Kingdom,2010-11-11 09:41:00
532123,634.74,178,10,15944.0,United Kingdom,2010-11-11 09:55:00
532124,250.2,36,1,14882.0,United Kingdom,2010-11-11 10:02:00
532125,291.3,190,10,15623.0,United Kingdom,2010-11-11 10:19:00
532126,408.13,247,26,18226.0,United Kingdom,2010-11-11 10:21:00
532127,271.1,126,40,14796.0,United Kingdom,2010-11-11 10:25:00
532128,304.2,114,19,17688.0,United Kingdom,2010-11-11 10:41:00
532129,304.96,112,15,13418.0,United Kingdom,2010-11-11 10:41:00
532131,414.25,81,15,15215.0,United Kingdom,2010-11-11 10:50:00
532137,303.45,131,17,14922.0,United Kingdom,2010-11-11 11:14:00
532140,4027.5,2350,5,15838.0,United Kingdom,2010-11-11 11:31:00
532141,1195.0,700,4,15838.0,United Kingdom,2010-11-11 11:32:00
532143,451.5,209,66,16782.0,United Kingdom,2010-11-11 11:44:00
532145,115.57000000000001,44,19,16412.0,United Kingdom,2010-11-11 11:52:00
532146,786.7,387,54,15039.0,United Kingdom,2010-11-11 11:55:00
532147,341.35,164,27,14988.0,United Kingdom,2010-11-11 12:01:00
532148,262.36,172,5,15290.0,United Kingdom,2010-11-11 12:03:00
532149,285.94,222,11,15290.0,United Kingdom,2010-11-11 12:04:00
532150,330.41,172,89,16395.0,United Kingdom,2010-11-11 12:06:00
532151,851.76,248,14,14051.0,United Kingdom,2010-11-11 12:11:00
532152,238.38,105,64,16395.0,United Kingdom,2010-11-11 12:13:00
532153,334.08,243,12,16945.0,United Kingdom,2010-11-11 12:14:00
532158,175.32,142,44,16395.0,United Kingdom,2010-11-11 12:18:00
532159,317.15999999999997,218,20,16945.0,United Kingdom,2010-11-11 12:18:00
532162,59.2,20,4,16945.0,United Kingdom,2010-11-11 12:19:00
532163,2552.79,885,25,16210.0,United Kingdom,2010-11-11 12:19:00
532169,443.88,170,26,13614.0,United Kingdom,2010-11-11 12:20:00
532171,225.6,154,13,16824.0,United Kingdom,2010-11-11 12:21:00
532180,52.8,48,4,13199.0,United Kingdom,2010-11-11 12:23:00
532188,420.54,331,17,17423.0,United Kingdom,2010-11-11 12:26:00
532229,394.97,221,23,14868.0,United Kingdom,2010-11-11 12:38:00
532233,495.63,268,40,13719.0,United Kingdom,2010-11-11 12:40:00
532239,123.4,111,17,13857.0,United Kingdom,2010-11-11 12:41:00
532247,360.0,1440,1,17306.0,United Kingdom,2010-11-11 12:44:00
532252,2318.95,991,90,17416.0,United Kingdom,2010-11-11 12:45:00
532253,230.4,168,9,17416.0,United Kingdom,2010-11-11 12:47:00
532254,98.9,22,2,17416.0,United Kingdom,2010-11-11 12:47:00
532263,354.24,282,26,13246.0,United Kingdom,2010-11-11 12:54:00
532265,1.9,2,1,13857.0,United Kingdom,2010-11-11 12:54:00
532279,115.17,15,9,18109.0,United Kingdom,2010-11-11 13:07:00
532282,1508.35,629,31,14680.0,United Kingdom,2010-11-11 13:08:00
532284,88.05,15,4,14560.0,United Kingdom,2010-11-11 13:13:00
532285,666.72,528,2,17308.0,United Kingdom,2010-11-11 13:19:00
532286,264.4,28,5,14004.0,United Kingdom,2010-11-11 13:19:00
532287,350.4,32,1,15100.0,United Kingdom,2010-11-11 13:23:00
532288,332.89,125,57,13821.0,United Kingdom,2010-11-11 13:24:00
532289,570.26,352,22,14004.0,United Kingdom,2010-11-11 13:26:00
532290,502.1,168,17,17675.0,United Kingdom,2010-11-11 13:26:00
